year,model_type,task_type,model_size_million_params,training_framework,epochs,batch_size,learning_rate,training_time_hours,final_train_loss,final_val_loss,overfitting_score,inference_latency_ms,throughput_samples_per_sec,model_accuracy,f1_score,roc_auc,gpu_type,gpu_memory_gb,power_consumption_kwh,carbon_emission_kg,cloud_provider,training_cost_usd,inference_cost_per_1k_requests
2019,CNN,classification,65.37,TensorFlow,48,128,4.90E-05,7.45,0.3038,0.389,0.0852,197.88,0.83,0.885,0.839,0.924,V100,32,8.3,3.19,Azure,28.94,0.3759
2025,Diffusion,generation,35.76,JAX,34,16,4.20E-05,2.77,1.0875,1.4235,0.336,21.86,18.49,0.806,0.768,0.842,V100,32,3.61,1.84,Azure,16.45,0.1787
2020,Transformer,segmentation,237.37,PyTorch,43,64,0.000334,23.32,1.0254,1.4025,0.3771,122.6,4.55,0.745,0.704,0.768,RTX3090,24,25.61,16.58,Azure,60.22,0.6498
2024,LLM,detection,36.4,PyTorch,40,32,1.10E-05,5.28,0.9446,1.039,0.0944,128.64,14.93,0.832,0.812,0.855,V100,32,6.48,2.11,AWS,17.83,1.2211
2022,LLM,classification,30.99,TensorFlow,23,16,0.000159,4.52,0.8534,1.0941,0.2406,220.38,1.57,0.934,0.9,0.951,RTX3090,24,5.85,2.02,GCP,15.18,1.7538
2022,CNN,generation,41.08,JAX,22,128,0.000825,5.18,0.9781,1.075,0.0969,316.97,0.58,0.901,0.887,0.918,V100,32,5.24,3.66,On-Prem,19.11,2.3078
2018,CNN,segmentation,47.62,JAX,31,64,2.70E-05,5.17,1.1632,1.2027,0.0395,511.01,2.38,0.849,0.826,0.87,T4,16,4.23,1.7,GCP,19.09,3.8081
2025,LLM,generation,77.18,JAX,13,16,0.000143,7.81,1.0531,1.3488,0.2957,63.53,13.69,0.691,0.668,0.725,T4,16,10.19,4.98,GCP,41.38,0.298
2023,Diffusion,generation,68.89,PyTorch,36,32,3.60E-05,5.92,0.3088,0.449,0.1402,359.12,4.25,0.776,0.746,0.809,V100,32,8.78,4.06,GCP,35.06,1.1539
2023,CNN,classification,38.96,TensorFlow,49,128,2.40E-05,4.25,0.665,0.7889,0.1238,240.39,4.4,0.73,0.708,0.745,A100,40,5.7,3.04,On-Prem,15.94,0.6325
2018,LLM,generation,153.56,PyTorch,44,64,8.60E-05,9.33,1.1963,1.5961,0.3998,103.11,11.23,0.921,0.874,0.954,A100,40,8.56,5.28,Azure,27.27,0.5024
2019,CNN,classification,160.3,TensorFlow,8,32,0.000505,16.06,0.8642,1.0042,0.14,161.59,10.67,0.842,0.829,0.862,A100,40,14.77,5.23,Azure,58.76,1.0715
2019,CNN,classification,25.02,PyTorch,15,128,1.70E-05,3.13,0.4145,0.661,0.2465,691.6,2.04,0.735,0.703,0.764,V100,32,2.68,1.52,AWS,8.7,3.1314
2022,Diffusion,detection,178.83,PyTorch,43,32,2.40E-05,22.04,0.774,1.1613,0.3873,55.91,28.33,0.831,0.816,0.857,V100,32,24.83,15.78,On-Prem,105.93,0.1537
2019,CNN,generation,103.15,PyTorch,18,64,4.60E-05,7.19,0.6463,0.7278,0.0814,283.85,6.02,0.782,0.733,0.816,V100,32,10.54,4.71,Azure,28.69,0.8964
2019,Diffusion,segmentation,113.15,PyTorch,25,32,0.000751,6.11,0.5516,0.761,0.2094,119.12,11.18,0.866,0.855,0.902,RTX3090,24,7.03,3.66,On-Prem,23.52,0.5957
2022,Transformer,segmentation,55.23,PyTorch,7,64,8.20E-05,7.79,0.4929,0.8103,0.3174,232.29,3.26,0.711,0.663,0.742,RTX3090,24,10.81,5.59,AWS,44.17,1.7793
2018,Transformer,detection,98.3,PyTorch,31,32,0.000433,14.14,0.9816,1.3627,0.3811,274.31,6.54,0.686,0.666,0.703,RTX3090,24,19.32,9.59,GCP,81.57,2.4895
2018,LLM,segmentation,45.21,PyTorch,45,16,2.20E-05,3.18,0.9506,1.1545,0.2039,145.7,0.77,0.877,0.848,0.909,A100,40,3.33,1.33,Azure,11.41,1.4034
2025,Diffusion,classification,21.22,JAX,15,64,6.30E-05,1.08,0.397,0.5312,0.1343,1041.95,1.32,0.78,0.752,0.812,T4,16,1.19,0.56,AWS,4.96,7.8208
2022,CNN,segmentation,72.01,PyTorch,23,128,0.000133,5.82,0.3502,0.6891,0.3389,300.81,4.48,0.871,0.851,0.91,T4,16,4.99,3.17,GCP,16.54,1.3628
2018,Transformer,segmentation,166.5,TensorFlow,28,16,3.50E-05,16.8,0.7838,1.1684,0.3846,104.78,2.26,0.754,0.729,0.771,A100,40,16.43,8.25,Azure,54.88,0.3776
2024,CNN,detection,57.25,PyTorch,47,32,0.000254,5.94,0.8689,0.9523,0.0834,320.89,3.43,0.855,0.821,0.887,A100,40,7.02,3.01,AWS,19.23,2.3282
2022,CNN,detection,32.48,TensorFlow,6,64,0.000806,3.22,0.5931,0.6523,0.0592,473.29,3.17,0.965,0.946,0.987,V100,32,2.98,1.32,On-Prem,17.53,1.4831
2018,LLM,segmentation,55.82,TensorFlow,41,128,4.50E-05,6.37,0.0936,0.2364,0.1428,85.36,5.84,0.782,0.756,0.806,A100,40,5.51,1.88,On-Prem,29.93,0.3958
2019,CNN,generation,39.59,PyTorch,45,32,1.30E-05,3.99,0.4644,0.7907,0.3263,601.37,2.32,0.768,0.742,0.797,V100,32,4.98,2.16,On-Prem,22.04,5.9317
2020,Diffusion,detection,99.57,PyTorch,37,64,8.50E-05,7.85,0.9896,1.15,0.1605,47.02,34.02,0.771,0.761,0.787,V100,32,9.77,3.33,Azure,23.74,0.2134
2018,LLM,segmentation,67.44,JAX,34,64,0.00012,8.1,0.7199,1.007,0.2871,67.46,0.79,0.814,0.8,0.835,V100,32,8.35,5.42,GCP,18.91,0.3362
2025,Transformer,segmentation,54.72,JAX,30,64,0.000764,3.35,1.135,1.3683,0.2333,164.43,10.61,0.867,0.855,0.887,T4,16,4.44,2.8,On-Prem,8.94,1.5581
2023,CNN,detection,51.59,TensorFlow,6,16,1.60E-05,7.29,1.0896,1.3395,0.25,562.23,1.79,0.769,0.728,0.782,V100,32,7.86,3.98,GCP,37.29,2.2547
2022,CNN,classification,16.19,PyTorch,37,32,0.000222,1.91,0.7241,0.8903,0.1662,1518.92,0.36,0.852,0.817,0.876,T4,16,2.72,1.46,GCP,10.35,14.551
2018,LLM,generation,59.94,TensorFlow,38,16,0.000323,5.88,0.808,0.9494,0.1414,37.78,11.85,0.736,0.723,0.761,RTX3090,24,7.26,3.28,Azure,24.21,0.0668
2024,CNN,generation,30.42,JAX,19,128,0.000111,3.9,0.5256,0.679,0.1534,154.59,7.82,0.977,0.934,1.004,A100,40,3.57,2.01,AWS,8.26,1.3206
2024,Diffusion,generation,60.49,PyTorch,23,128,4.00E-05,8.04,0.2848,0.6383,0.3535,409.72,3.97,0.879,0.834,0.916,RTX3090,24,11.6,7.56,Azure,35.62,0.9913
2025,Transformer,detection,77.93,PyTorch,12,64,7.10E-05,7.94,0.8868,1.2448,0.358,51.26,4.12,0.832,0.809,0.858,T4,16,6.9,4.05,Azure,33.53,0.3965
2018,LLM,detection,26.95,PyTorch,13,16,0.000302,2.99,0.601,0.987,0.386,533.49,2.77,0.685,0.668,0.707,T4,16,2.84,1.25,Azure,11.72,1.3713
2023,LLM,generation,40.62,PyTorch,11,32,0.000224,2.75,0.7883,0.8073,0.0191,598.66,3.26,0.916,0.879,0.954,V100,32,2.77,1.3,Azure,10.16,1.2023
2024,CNN,generation,53.82,TensorFlow,20,128,0.000217,3.61,0.9817,1.1344,0.1527,52.94,7.95,0.936,0.916,0.951,T4,16,3.5,2.45,Azure,14.99,0.3402
2020,LLM,generation,102.85,PyTorch,28,64,0.000428,11.87,0.8332,0.9317,0.0985,98.1,19.51,0.761,0.717,0.776,A100,40,14.02,6.96,AWS,44.81,0.5136
2024,Diffusion,generation,65.04,TensorFlow,22,64,3.90E-05,7.18,0.0968,0.2278,0.131,9.82,6.34,0.827,0.784,0.86,T4,16,9.49,4.19,GCP,34.46,0.0325
2024,Diffusion,segmentation,78.04,TensorFlow,22,64,0.000955,4.76,0.2661,0.4756,0.2095,334.64,2.21,0.675,0.631,0.697,A100,40,6.65,2.73,AWS,18.49,1.1741
2025,Diffusion,generation,43.28,JAX,36,32,1.50E-05,4.26,0.2111,0.4646,0.2535,661.62,0.24,0.708,0.687,0.748,V100,32,3.43,1.22,GCP,9.9,5.2113
2022,CNN,classification,88.17,JAX,42,64,0.000468,11.22,0.6061,0.9068,0.3007,205.62,3.72,0.878,0.834,0.911,V100,32,10.34,3.2,AWS,36.63,0.9528
2022,LLM,segmentation,64.73,PyTorch,29,32,1.10E-05,6.4,0.1579,0.516,0.3581,304.03,0.53,0.799,0.756,0.82,RTX3090,24,6.13,2.46,GCP,28.09,0.5272
2021,CNN,detection,60.16,PyTorch,34,64,1.50E-05,5.51,0.2494,0.5049,0.2555,137.39,13.96,0.775,0.754,0.788,T4,16,7.81,3.64,Azure,18.88,1.2322
2022,LLM,classification,71.18,JAX,20,64,3.80E-05,7.68,0.6266,0.7442,0.1176,83.3,19.75,0.989,0.951,1.028,V100,32,8.92,6.23,On-Prem,29.53,0.4844
2024,Diffusion,segmentation,41.18,PyTorch,26,32,6.20E-05,3.96,1.0407,1.2124,0.1717,565.28,0.63,0.789,0.762,0.803,A100,40,5.8,2.15,Azure,14.55,0.9838
2025,Transformer,generation,61.67,PyTorch,13,32,0.000532,8.25,1.1088,1.135,0.0262,133.66,6.44,0.875,0.84,0.904,A100,40,8.02,3.03,AWS,30.95,0.4351
2022,LLM,segmentation,67.03,PyTorch,49,32,1.20E-05,6.69,0.5403,0.6963,0.156,366.3,1.1,0.768,0.751,0.794,RTX3090,24,8.57,2.65,GCP,27.98,1.351
2020,CNN,classification,48.56,JAX,43,16,1.30E-05,4.88,0.1524,0.5286,0.3763,407.75,3.73,0.949,0.93,0.974,RTX3090,24,4.36,1.66,Azure,20.85,1.4349
2024,LLM,segmentation,61.12,JAX,15,32,0.000247,6.78,0.2917,0.6529,0.3612,50.01,15.54,0.742,0.729,0.78,RTX3090,24,5.59,2.63,AWS,36.92,0.1632
2023,CNN,segmentation,23.02,PyTorch,17,64,3.00E-05,2.77,1.1988,1.5459,0.3471,836.21,2.25,0.667,0.617,0.694,RTX3090,24,2.74,1.83,GCP,14.88,1.473
2025,LLM,segmentation,49.1,PyTorch,18,64,0.000649,3.49,0.227,0.3091,0.0821,424.91,1.8,0.866,0.846,0.886,RTX3090,24,3.55,1.84,On-Prem,8.84,2.3704
2025,LLM,generation,71.17,JAX,28,128,1.40E-05,9.28,0.8995,1.0153,0.1158,253.55,4.29,0.805,0.774,0.832,V100,32,13.88,9.65,Azure,55.01,1.5056
2018,Diffusion,segmentation,78.95,TensorFlow,16,32,0.000454,11.83,0.7863,0.8834,0.0972,109.5,8.22,0.671,0.627,0.692,RTX3090,24,15.16,4.82,On-Prem,44.01,0.2741
2022,LLM,detection,46.1,PyTorch,47,128,8.60E-05,2.55,0.7352,0.8367,0.1016,123.89,9.32,0.737,0.713,0.769,RTX3090,24,3.1,1.96,On-Prem,5.7,0.3858
2021,Diffusion,classification,99.52,TensorFlow,39,128,0.000229,10.69,0.7762,0.8695,0.0933,181.45,5.58,0.834,0.809,0.871,A100,40,14.76,4.88,AWS,63.52,0.557
2018,Transformer,classification,123.42,TensorFlow,45,128,0.000558,16.44,0.6474,0.9324,0.285,234.47,3.97,0.8,0.771,0.832,RTX3090,24,17.6,12.05,On-Prem,35.55,1.0857
2023,LLM,segmentation,39.02,JAX,24,32,6.70E-05,5.39,0.6791,0.8198,0.1407,520.5,2.39,0.956,0.923,0.977,T4,16,4.58,2.51,AWS,19.83,2.529
2023,CNN,classification,34.44,TensorFlow,11,64,9.10E-05,2.1,0.1027,0.2004,0.0976,432.04,2.9,0.755,0.739,0.778,T4,16,1.79,0.56,AWS,11.44,2.9919
2020,Diffusion,detection,37.95,PyTorch,31,32,4.00E-05,3.5,0.8567,1.0009,0.1442,714.69,1.68,0.863,0.83,0.889,V100,32,3.08,1.9,Azure,15.03,1.0589
2024,CNN,generation,72.01,PyTorch,17,128,3.70E-05,7.23,0.0583,0.3841,0.3258,392.87,2.34,0.876,0.845,0.911,RTX3090,24,7.19,3.57,GCP,17.68,2.8747
2025,Transformer,classification,45.87,PyTorch,33,128,3.80E-05,2.33,0.904,0.9707,0.0667,345.74,0.24,0.891,0.856,0.912,T4,16,2.89,0.97,Azure,7.14,0.689
2024,CNN,detection,33.91,PyTorch,28,64,0.000356,5.08,1.0387,1.2454,0.2067,769.9,1.73,0.844,0.805,0.873,A100,40,5.09,2.21,Azure,21.51,6.8264
2020,Transformer,generation,168.12,JAX,35,16,0.000391,9.58,0.412,0.674,0.262,81.46,14.15,0.645,0.596,0.679,RTX3090,24,10.1,5.45,AWS,21.01,0.4135
2025,LLM,generation,136.51,PyTorch,32,128,3.20E-05,20.42,1.0269,1.1368,0.1099,97.32,11.83,0.882,0.871,0.92,A100,40,17.89,11.21,Azure,120.54,0.7141
2023,LLM,classification,44.17,PyTorch,49,128,0.000204,5.46,0.2164,0.5558,0.3395,560.46,2.76,0.645,0.603,0.662,V100,32,4.9,3.23,On-Prem,31.82,2.7005
2023,CNN,segmentation,146.2,JAX,25,32,0.00011,20.08,0.0572,0.26,0.2028,129.89,2.78,0.791,0.778,0.817,RTX3090,24,23.75,10.26,Azure,110.99,0.4819
2020,LLM,segmentation,24.09,TensorFlow,15,128,0.000491,2.62,0.5479,0.9336,0.3857,622.3,2.86,0.826,0.805,0.849,RTX3090,24,2.25,1.06,On-Prem,14.62,5.2678
2023,LLM,generation,34.95,JAX,42,64,0.000359,4.22,0.7072,0.9737,0.2665,156.64,0.57,0.78,0.733,0.818,RTX3090,24,5.71,2.56,GCP,10.99,0.6604
2022,CNN,detection,31.87,JAX,35,128,0.000646,3.65,0.2306,0.2641,0.0335,596.17,0.27,0.919,0.899,0.935,RTX3090,24,4.01,2.16,GCP,20.6,5.6193
2023,Diffusion,classification,81.52,JAX,10,128,1.20E-05,5.6,0.7775,0.9445,0.167,123.78,10.73,0.99,0.945,1.02,V100,32,6.3,3.55,On-Prem,26.8,0.9872
2022,CNN,detection,36.12,PyTorch,36,32,8.00E-05,3.24,1.0655,1.0893,0.0238,790.72,1.48,0.792,0.761,0.829,T4,16,3.02,1.16,On-Prem,17.79,7.4051
2021,CNN,generation,36.89,JAX,5,16,9.00E-05,2.68,0.3745,0.766,0.3915,287.79,4.35,0.983,0.953,0.993,T4,16,3.92,1.31,AWS,12.42,2.3884
2019,Diffusion,classification,85.58,JAX,17,32,0.000104,12.06,0.5191,0.8698,0.3507,332.48,1.55,0.868,0.858,0.9,T4,16,14.53,6.38,AWS,41.85,0.5748
2022,Diffusion,segmentation,43.91,JAX,27,32,0.000362,4.33,0.9273,1.2891,0.3617,268.11,0.58,0.862,0.842,0.873,V100,32,3.91,2.5,GCP,24.94,1.9015
2020,Diffusion,generation,94.76,PyTorch,28,64,3.20E-05,14.04,0.5137,0.789,0.2754,288.71,1.23,0.894,0.848,0.925,V100,32,12.87,7.28,Azure,77.17,2.3649
2022,Transformer,generation,37.45,TensorFlow,45,32,1.10E-05,2.53,0.3527,0.7156,0.363,717.26,1.87,0.859,0.82,0.887,RTX3090,24,3.41,1.5,GCP,10.6,5.0466
2019,Transformer,segmentation,137.43,JAX,25,16,0.000155,14.09,1.1847,1.5054,0.3208,131.44,9.38,0.806,0.786,0.838,RTX3090,24,20.97,7.38,Azure,64.11,0.7441
2022,Transformer,detection,74.01,PyTorch,47,32,3.10E-05,9.49,0.3234,0.4431,0.1197,357.8,2.55,0.754,0.724,0.764,T4,16,8.14,4.85,Azure,31.64,0.8393
2020,CNN,classification,38.85,TensorFlow,17,16,1.10E-05,3.14,0.6103,0.8642,0.2539,34.31,24.79,0.813,0.789,0.824,A100,40,3.29,2.21,On-Prem,9.72,0.2152
2025,LLM,segmentation,37.55,PyTorch,8,64,8.70E-05,2.99,0.7678,1.1479,0.3801,67.74,21.38,0.794,0.784,0.804,V100,32,2.67,1.31,AWS,6.55,0.508
2020,Transformer,detection,54.44,TensorFlow,28,128,3.00E-05,5.88,0.351,0.4445,0.0935,452.65,1.54,0.781,0.738,0.797,V100,32,6.16,2.1,On-Prem,23.42,2.0072
2025,Transformer,classification,54.15,PyTorch,49,128,7.40E-05,7.58,0.2654,0.5453,0.28,396.69,1.27,0.804,0.794,0.834,A100,40,9.33,5.23,On-Prem,19.89,2.5522
2025,Transformer,generation,14.93,JAX,12,128,3.90E-05,1.7,0.8516,0.9939,0.1422,1590.94,0.54,0.972,0.941,0.986,RTX3090,24,1.64,0.97,AWS,10.06,11.6805
2019,Transformer,detection,149.1,JAX,20,16,0.000317,15.74,0.9407,1.1682,0.2275,122.56,4.37,0.789,0.75,0.824,T4,16,22.2,6.92,AWS,70.82,1.2141
2025,CNN,classification,26.57,TensorFlow,25,32,1.10E-05,2.65,0.3625,0.5693,0.2068,119.49,15.25,0.845,0.804,0.872,V100,32,2.98,1.45,GCP,11.83,0.706
2018,CNN,segmentation,182.47,PyTorch,21,16,0.000137,13.95,0.4752,0.66,0.1848,5.03,351.16,0.804,0.774,0.837,T4,16,12.84,6.71,Azure,79.58,0.0147
2024,CNN,generation,27.33,JAX,17,16,0.000159,2.44,0.8252,1.0241,0.199,188.44,10.08,0.693,0.673,0.72,RTX3090,24,2.06,1.37,GCP,13.95,0.8067
2021,CNN,detection,65.8,TensorFlow,22,16,5.40E-05,3.65,0.9709,1.0056,0.0347,454.19,3.81,0.785,0.737,0.82,RTX3090,24,3.18,1.49,AWS,20.58,0.8257
2022,LLM,segmentation,45.03,TensorFlow,41,128,0.000242,2.54,0.2808,0.5415,0.2607,605.83,2.57,0.668,0.645,0.703,V100,32,3.75,1.62,On-Prem,6.97,1.6828
2022,LLM,segmentation,38.7,JAX,27,128,0.000152,2.55,0.3151,0.3721,0.057,745.28,0.25,0.81,0.769,0.83,V100,32,2.18,1.03,GCP,5.1,6.2272
2024,Diffusion,segmentation,14.89,JAX,36,32,1.50E-05,1.32,0.4332,0.7592,0.3259,1271.59,1.23,0.97,0.946,1.001,T4,16,1.12,0.35,Azure,4.16,10.126
2023,Transformer,classification,12.96,JAX,17,16,0.000224,1.22,0.3496,0.6554,0.3058,976.32,1.68,0.892,0.848,0.912,V100,32,1.27,0.84,On-Prem,4.37,7.187
2020,CNN,detection,128.26,JAX,28,16,1.20E-05,16.4,0.741,0.7608,0.0198,106.18,3.22,0.76,0.715,0.77,V100,32,23.15,15.66,GCP,37.6,0.7941
2025,LLM,classification,78.12,JAX,13,64,0.000361,6.87,1.1414,1.3853,0.2438,163.16,2.44,0.825,0.805,0.861,A100,40,5.77,2.09,On-Prem,19.02,0.2669
2019,Transformer,generation,66.36,PyTorch,11,16,2.10E-05,9.89,0.0796,0.2112,0.1316,349.56,3.05,0.789,0.766,0.828,T4,16,12.2,5.1,AWS,53.32,0.822
2018,Diffusion,generation,114.05,TensorFlow,30,128,0.000682,14.33,0.7623,0.8186,0.0563,218.46,8.85,0.809,0.789,0.832,T4,16,11.61,7.34,AWS,29.86,1.175
2022,Transformer,generation,37.34,PyTorch,23,16,1.60E-05,3.12,1.0005,1.1667,0.1661,778.06,1.84,0.829,0.804,0.846,RTX3090,24,4,1.68,GCP,17.82,1.5927
2019,LLM,segmentation,107.63,TensorFlow,9,16,0.000148,6.93,0.6977,0.7147,0.0171,157.53,6.78,0.849,0.837,0.879,V100,32,8.32,4.57,AWS,28.56,1.1812
2021,CNN,detection,89.11,TensorFlow,46,128,0.000284,12.58,1.1116,1.2238,0.1122,334.65,1.71,0.824,0.813,0.863,RTX3090,24,12.03,6.42,On-Prem,74.01,0.4836
2022,Diffusion,detection,83.1,TensorFlow,7,128,0.000412,11.5,0.2437,0.398,0.1543,259.57,5.57,0.701,0.679,0.72,RTX3090,24,11.78,7.74,AWS,64.84,0.2942
2024,CNN,classification,30.14,JAX,38,64,0.000519,3.3,0.4574,0.6508,0.1935,639.23,2.25,0.692,0.656,0.73,T4,16,4.38,2.63,On-Prem,17.43,3.2878
2023,Transformer,detection,87.17,PyTorch,9,128,4.10E-05,7.53,0.9881,1.0132,0.0251,179.84,10.26,0.773,0.728,0.808,T4,16,6.14,4.02,Azure,42.53,1.254
2018,CNN,segmentation,51.56,JAX,37,32,0.00093,2.92,0.8018,0.922,0.1202,57.12,3.57,0.668,0.643,0.694,T4,16,3.66,1.93,Azure,16.32,0.1361
2018,CNN,detection,58.33,TensorFlow,48,16,7.10E-05,5.73,0.5357,0.5833,0.0476,81.91,12.93,0.923,0.891,0.947,V100,32,4.63,2.33,Azure,14.52,0.4994
2019,LLM,segmentation,105.15,PyTorch,43,16,2.40E-05,7.58,0.4331,0.7741,0.3411,219.09,4.1,0.782,0.764,0.793,RTX3090,24,9.35,5.45,On-Prem,33.55,1.2074
2022,Diffusion,classification,125.68,TensorFlow,42,64,6.30E-05,18.29,0.5527,0.6176,0.0649,5.47,93.49,0.769,0.721,0.807,V100,32,21.41,11.96,AWS,94.81,0.0082
2025,LLM,detection,132.29,JAX,36,16,8.30E-05,11.1,0.7414,0.866,0.1246,77.11,21.03,0.716,0.69,0.747,V100,32,10.05,4.62,AWS,46.7,0.2626
2021,Transformer,segmentation,134.03,JAX,8,32,1.40E-05,8.34,0.1224,0.1534,0.031,22.57,62.39,0.784,0.769,0.802,RTX3090,24,10.51,3.62,Azure,47.05,0.1196
2023,Diffusion,generation,57.29,TensorFlow,43,64,0.00014,5.58,0.5757,0.9177,0.342,107.51,9.53,0.787,0.76,0.817,RTX3090,24,4.66,2.38,AWS,21.83,1.0495
2025,LLM,classification,37.5,TensorFlow,14,16,0.000369,3.84,0.4602,0.6171,0.1569,302.04,0.29,0.857,0.818,0.885,RTX3090,24,3.8,2.1,GCP,12.43,0.9636
2020,Transformer,classification,87.06,PyTorch,26,16,1.30E-05,10.4,0.5643,0.8616,0.2973,18.07,64.8,0.869,0.841,0.891,V100,32,12.09,4.22,On-Prem,59.71,0.1327
2019,CNN,generation,36.54,JAX,16,32,2.30E-05,3.85,0.3543,0.6877,0.3334,175.35,4.29,0.76,0.747,0.788,A100,40,5.61,2.07,GCP,8,0.8421
2018,Diffusion,segmentation,29.53,PyTorch,27,32,0.000704,3.87,0.4085,0.7852,0.3767,122.08,5.56,0.789,0.753,0.829,T4,16,4.35,2.72,Azure,21.9,0.1327
2023,Diffusion,detection,38.97,JAX,40,16,6.80E-05,5.69,0.6687,0.9682,0.2994,313.9,2.55,0.796,0.781,0.815,A100,40,8.25,4.09,GCP,16.02,2.1891
2023,CNN,detection,111.5,TensorFlow,45,32,0.00048,13.53,1.041,1.1314,0.0904,80.39,11.33,0.793,0.762,0.81,A100,40,14.43,8.3,AWS,61.98,0.1603
2021,LLM,classification,55.82,JAX,29,128,0.000421,4.23,1.0566,1.1431,0.0865,490.43,3.3,0.843,0.798,0.86,A100,40,5.99,3.2,Azure,9.89,4.5999
2020,LLM,segmentation,38.64,JAX,27,128,0.000136,2.97,1.1351,1.4471,0.312,289.64,5.33,0.771,0.737,0.801,A100,40,3.04,1.17,Azure,8.94,0.5079
2022,LLM,detection,12.64,PyTorch,40,128,1.30E-05,1.1,0.4581,0.6264,0.1683,1904.27,0.04,0.76,0.723,0.799,RTX3090,24,1.19,0.59,GCP,4.97,6.7987
2024,Diffusion,detection,32.03,TensorFlow,36,64,1.30E-05,4.12,0.2451,0.3944,0.1493,308.97,1.88,0.872,0.85,0.905,T4,16,4.07,2.52,AWS,9.74,1.964
2019,Transformer,detection,61.42,TensorFlow,10,32,0.000691,7.5,0.6165,0.807,0.1906,456.35,2.46,0.99,0.96,1.023,V100,32,9.11,3.64,Azure,44.94,1.6095
2025,LLM,segmentation,51.05,TensorFlow,8,16,4.60E-05,6.06,0.9576,1.1236,0.166,394.37,4.86,0.98,0.935,1.011,V100,32,8.85,5.76,GCP,29.8,3.65
2018,Diffusion,detection,54.91,JAX,46,64,0.000525,7.78,0.7113,0.8647,0.1534,193.46,9.67,0.928,0.88,0.951,V100,32,9.53,5.93,Azure,37.4,1.7077
2019,Transformer,segmentation,124.84,JAX,41,64,1.90E-05,9.19,0.8362,1.0327,0.1965,131.8,5.16,0.965,0.922,1.005,A100,40,9.36,5.5,Azure,24.67,1.0125
2025,LLM,detection,177.27,TensorFlow,21,128,2.10E-05,9.56,0.2942,0.4852,0.191,126.62,4.48,0.717,0.679,0.753,A100,40,9.45,4.81,GCP,34.76,0.1579
2018,LLM,detection,21.08,TensorFlow,23,32,0.00023,2.58,1.0801,1.4118,0.3317,874.15,0.13,0.708,0.668,0.747,RTX3090,24,2.62,1.42,Azure,13.09,5.9021
2018,Diffusion,detection,52.94,PyTorch,41,16,0.000806,7.76,0.3036,0.3539,0.0503,354.43,4.14,0.885,0.863,0.911,V100,32,9.73,4.72,Azure,32.33,0.5943
2019,LLM,classification,51.48,JAX,46,16,0.000203,3.16,0.6704,0.9781,0.3077,124.78,5.84,0.704,0.686,0.741,V100,32,4.42,1.63,AWS,15.91,0.5335
2023,CNN,detection,52.33,JAX,14,32,3.10E-05,3.86,0.674,0.9232,0.2491,379.24,4.08,0.979,0.932,0.996,V100,32,4.77,2.27,Azure,9.1,1.9273
2019,CNN,segmentation,22.72,TensorFlow,21,64,7.60E-05,2.07,0.3946,0.6241,0.2295,229.5,6.31,0.958,0.926,0.994,A100,40,2.99,1.98,Azure,9.13,0.8879
2025,Transformer,classification,123.74,JAX,13,128,0.000295,7.1,0.7776,1.0617,0.2841,189.58,8.11,0.718,0.688,0.736,V100,32,6.28,1.9,AWS,14.24,1.7869
2024,CNN,generation,119.9,TensorFlow,31,64,0.000395,8.63,0.8988,1.0503,0.1515,178.31,8.01,0.973,0.95,1.011,RTX3090,24,9.98,4.02,On-Prem,40.54,1.3833
2022,LLM,detection,35.01,JAX,14,64,0.000221,3.21,0.4208,0.6753,0.2545,361.75,2.25,0.99,0.947,1.009,RTX3090,24,4.02,2.61,Azure,14.4,1.9661
2021,Transformer,classification,55.72,PyTorch,27,16,0.000414,6.32,0.5895,0.687,0.0975,375.4,1.05,0.813,0.768,0.834,T4,16,6.83,2.64,AWS,24.82,2.6744
2022,Transformer,detection,104.49,PyTorch,6,64,0.000403,5.72,0.6706,0.9944,0.3238,229.91,1.24,0.735,0.692,0.748,RTX3090,24,8.27,3.2,Azure,14.07,0.3829
2018,Transformer,segmentation,25.52,TensorFlow,44,128,3.90E-05,2.73,0.6497,0.7884,0.1388,824.52,1.25,0.715,0.682,0.731,RTX3090,24,3.95,1.36,On-Prem,12.98,7.3985
2025,CNN,detection,105.57,TensorFlow,12,32,1.80E-05,6,0.7381,0.9899,0.2518,178.76,5.26,0.769,0.722,0.8,A100,40,5.11,3.14,AWS,18.6,1.342
2019,Diffusion,detection,156.52,JAX,21,64,5.20E-05,9.98,0.401,0.7196,0.3186,62.31,12.8,0.847,0.806,0.865,A100,40,11.33,3.68,Azure,26.91,0.1798
2022,CNN,segmentation,120.07,JAX,10,64,5.00E-05,10.75,0.9834,1.0754,0.0921,214.59,3.06,0.808,0.763,0.845,V100,32,13.84,9.11,On-Prem,53.63,0.4937
2023,CNN,segmentation,12.86,TensorFlow,13,32,0.000116,1.65,0.3837,0.7075,0.3238,748.17,0.38,0.811,0.78,0.849,A100,40,1.8,0.91,On-Prem,6.29,3.8283
2021,LLM,detection,43.49,TensorFlow,37,128,3.70E-05,5.62,0.9626,1.1084,0.1459,384.96,3.33,0.708,0.682,0.729,A100,40,7.85,2.99,GCP,29.11,1.0908
2021,CNN,classification,28.76,TensorFlow,14,64,7.90E-05,4.01,1.0969,1.2132,0.1163,384.98,4.45,0.901,0.871,0.919,RTX3090,24,5.9,2.28,GCP,17.8,1.8676
